student_id,name,subject,internal_marks,external_marks,total_score,grade,attendance_percentage,passed,subject_interest_level,needs_support_in_subject,peer_help_provided,semester_gpa
251,Yakshit Grover,Object Oriented Programming,28,59,87,A,84,Yes,5,No,Yes,8.35
251,Yakshit Grover,Discrete Mathematics,16,64,80,B,69,Yes,4,Yes,No,8.35
251,Yakshit Grover,Computer Organization,22,49,71,B,96,Yes,4,Yes,No,8.35
251,Yakshit Grover,Database Management Systems,13,55,68,C,81,Yes,1,No,Yes,8.35
251,Yakshit Grover,Data Communication,22,58,80,B,75,Yes,2,No,Yes,8.35
252,Sana Goda,Object Oriented Programming,10,32,42,D,70,Yes,5,No,No,9.35
252,Sana Goda,Discrete Mathematics,14,62,76,B,72,Yes,4,Yes,No,9.35
252,Sana Goda,Computer Organization,19,50,69,C,67,Yes,1,Yes,Yes,9.35
252,Sana Goda,Database Management Systems,27,45,72,B,64,Yes,3,No,No,9.35
252,Sana Goda,Data Communication,20,30,50,D,86,Yes,5,Yes,Yes,9.35
253,Tushar Mangal,Object Oriented Programming,28,55,83,B,66,Yes,3,Yes,Yes,9.01
253,Tushar Mangal,Discrete Mathematics,11,29,40,D,66,Yes,1,Yes,No,9.01
253,Tushar Mangal,Computer Organization,27,33,60,C,61,Yes,4,Yes,No,9.01
253,Tushar Mangal,Database Management Systems,27,21,48,D,75,Yes,5,No,Yes,9.01
253,Tushar Mangal,Data Communication,22,40,62,C,63,Yes,5,No,Yes,9.01
254,Nakul Chandra,Object Oriented Programming,26,42,68,C,89,Yes,1,No,No,9.58
254,Nakul Chandra,Discrete Mathematics,26,21,47,D,66,Yes,2,Yes,No,9.58
254,Nakul Chandra,Computer Organization,15,26,41,D,68,Yes,1,Yes,No,9.58
254,Nakul Chandra,Database Management Systems,23,46,69,C,91,Yes,1,Yes,Yes,9.58
254,Nakul Chandra,Data Communication,14,38,52,D,68,Yes,2,No,No,9.58
255,Mannat Wali,Object Oriented Programming,14,64,78,B,99,Yes,5,Yes,Yes,6.33
255,Mannat Wali,Discrete Mathematics,29,63,92,A,72,Yes,2,Yes,No,6.33
255,Mannat Wali,Computer Organization,15,20,35,F,79,No,3,Yes,Yes,6.33
255,Mannat Wali,Database Management Systems,18,38,56,C,65,Yes,4,Yes,Yes,6.33
255,Mannat Wali,Data Communication,22,20,42,D,100,Yes,5,Yes,Yes,6.33
256,Oorja Bhatnagar,Object Oriented Programming,15,40,55,C,90,Yes,4,No,No,7.43
256,Oorja Bhatnagar,Discrete Mathematics,15,26,41,D,74,Yes,1,No,No,7.43
256,Oorja Bhatnagar,Computer Organization,19,41,60,C,89,Yes,4,No,Yes,7.43
256,Oorja Bhatnagar,Database Management Systems,19,52,71,B,95,Yes,2,No,No,7.43
256,Oorja Bhatnagar,Data Communication,14,55,69,C,78,Yes,3,No,No,7.43
257,Anahi Bhakta,Object Oriented Programming,24,42,66,C,70,Yes,5,Yes,Yes,9.16
257,Anahi Bhakta,Discrete Mathematics,30,23,53,D,98,Yes,4,No,No,9.16
257,Anahi Bhakta,Computer Organization,19,21,40,D,81,Yes,1,Yes,No,9.16
257,Anahi Bhakta,Database Management Systems,16,67,83,B,87,Yes,3,Yes,No,9.16
257,Anahi Bhakta,Data Communication,12,46,58,C,62,Yes,2,Yes,Yes,9.16
258,Hazel Sinha,Object Oriented Programming,19,29,48,D,87,Yes,3,Yes,No,7.43
258,Hazel Sinha,Discrete Mathematics,19,28,47,D,74,Yes,5,No,No,7.43
258,Hazel Sinha,Computer Organization,24,70,94,A,100,Yes,3,No,No,7.43
258,Hazel Sinha,Database Management Systems,23,43,66,C,68,Yes,2,Yes,Yes,7.43
258,Hazel Sinha,Data Communication,15,29,44,D,93,Yes,4,No,No,7.43
259,Lavanya Bakshi,Object Oriented Programming,10,49,59,C,88,Yes,1,Yes,Yes,9.83
259,Lavanya Bakshi,Discrete Mathematics,16,28,44,D,74,Yes,5,No,No,9.83
259,Lavanya Bakshi,Computer Organization,11,33,44,D,98,Yes,4,No,No,9.83
259,Lavanya Bakshi,Database Management Systems,18,34,52,D,84,Yes,4,Yes,No,9.83
259,Lavanya Bakshi,Data Communication,28,21,49,D,81,Yes,2,Yes,No,9.83
260,Aarush Tailor,Object Oriented Programming,13,22,35,F,75,No,4,No,No,5.18
260,Aarush Tailor,Discrete Mathematics,11,25,36,F,94,No,2,Yes,No,5.18
260,Aarush Tailor,Computer Organization,18,33,51,D,92,Yes,2,Yes,No,5.18
260,Aarush Tailor,Database Management Systems,14,44,58,C,72,Yes,4,No,Yes,5.18
260,Aarush Tailor,Data Communication,26,56,82,B,62,Yes,1,No,Yes,5.18
261,Kavya Raj,Object Oriented Programming,29,35,64,C,96,Yes,4,No,Yes,9.32
261,Kavya Raj,Discrete Mathematics,29,32,61,C,65,Yes,5,No,No,9.32
261,Kavya Raj,Computer Organization,11,44,55,C,67,Yes,4,Yes,Yes,9.32
261,Kavya Raj,Database Management Systems,25,45,70,B,72,Yes,3,No,No,9.32
261,Kavya Raj,Data Communication,26,38,64,C,68,Yes,5,No,Yes,9.32
262,Kanav Rajagopalan,Object Oriented Programming,10,28,38,F,70,No,4,No,No,8.34
262,Kanav Rajagopalan,Discrete Mathematics,13,30,43,D,77,Yes,2,Yes,Yes,8.34
262,Kanav Rajagopalan,Computer Organization,26,43,69,C,61,Yes,2,No,No,8.34
262,Kanav Rajagopalan,Database Management Systems,13,68,81,B,97,Yes,1,No,No,8.34
262,Kanav Rajagopalan,Data Communication,23,66,89,A,77,Yes,2,No,Yes,8.34
263,Anvi Chana,Object Oriented Programming,19,28,47,D,68,Yes,2,Yes,Yes,5.03
263,Anvi Chana,Discrete Mathematics,28,21,49,D,97,Yes,1,No,Yes,5.03
263,Anvi Chana,Computer Organization,30,36,66,C,60,Yes,4,Yes,No,5.03
263,Anvi Chana,Database Management Systems,30,30,60,C,66,Yes,5,Yes,No,5.03
263,Anvi Chana,Data Communication,24,44,68,C,85,Yes,3,No,Yes,5.03
264,Dhanush Tella,Object Oriented Programming,25,32,57,C,100,Yes,2,No,Yes,6.27
264,Dhanush Tella,Discrete Mathematics,15,58,73,B,93,Yes,2,Yes,Yes,6.27
264,Dhanush Tella,Computer Organization,15,23,38,F,87,No,2,No,No,6.27
264,Dhanush Tella,Database Management Systems,25,31,56,C,79,Yes,4,No,No,6.27
264,Dhanush Tella,Data Communication,10,45,55,C,78,Yes,3,No,No,6.27
265,Aayush Jain,Object Oriented Programming,17,41,58,C,77,Yes,1,No,No,8.53
265,Aayush Jain,Discrete Mathematics,14,38,52,D,62,Yes,5,Yes,No,8.53
265,Aayush Jain,Computer Organization,11,42,53,D,99,Yes,2,No,No,8.53
265,Aayush Jain,Database Management Systems,15,65,80,B,87,Yes,4,No,Yes,8.53
265,Aayush Jain,Data Communication,11,68,79,B,69,Yes,4,No,Yes,8.53
266,Yashvi Bala,Object Oriented Programming,16,25,41,D,63,Yes,2,Yes,Yes,9.16
266,Yashvi Bala,Discrete Mathematics,19,68,87,A,67,Yes,4,No,Yes,9.16
266,Yashvi Bala,Computer Organization,22,60,82,B,83,Yes,2,Yes,No,9.16
266,Yashvi Bala,Database Management Systems,24,67,91,A,77,Yes,2,No,No,9.16
266,Yashvi Bala,Data Communication,24,43,67,C,83,Yes,1,No,No,9.16
267,Ritvik Deep,Object Oriented Programming,21,41,62,C,67,Yes,4,Yes,No,6.11
267,Ritvik Deep,Discrete Mathematics,13,64,77,B,71,Yes,2,Yes,No,6.11
267,Ritvik Deep,Computer Organization,29,36,65,C,93,Yes,3,Yes,No,6.11
267,Ritvik Deep,Database Management Systems,30,28,58,C,77,Yes,2,No,Yes,6.11
267,Ritvik Deep,Data Communication,21,40,61,C,86,Yes,5,Yes,Yes,6.11
268,Zeeshan Karpe,Object Oriented Programming,29,38,67,C,65,Yes,2,Yes,No,9.97
268,Zeeshan Karpe,Discrete Mathematics,19,43,62,C,65,Yes,1,Yes,Yes,9.97
268,Zeeshan Karpe,Computer Organization,19,66,85,A,84,Yes,2,Yes,Yes,9.97
268,Zeeshan Karpe,Database Management Systems,14,65,79,B,71,Yes,2,No,Yes,9.97
268,Zeeshan Karpe,Data Communication,30,31,61,C,60,Yes,3,Yes,No,9.97
269,Prisha Warrior,Object Oriented Programming,13,66,79,B,64,Yes,3,Yes,No,7.27
269,Prisha Warrior,Discrete Mathematics,29,29,58,C,95,Yes,2,No,Yes,7.27
269,Prisha Warrior,Computer Organization,13,47,60,C,92,Yes,3,Yes,No,7.27
269,Prisha Warrior,Database Management Systems,26,24,50,D,77,Yes,3,No,No,7.27
269,Prisha Warrior,Data Communication,24,62,86,A,84,Yes,3,Yes,No,7.27
270,Renee Gulati,Object Oriented Programming,17,55,72,B,88,Yes,1,No,Yes,8.01
270,Renee Gulati,Discrete Mathematics,28,21,49,D,67,Yes,1,Yes,Yes,8.01
270,Renee Gulati,Computer Organization,28,63,91,A,80,Yes,2,Yes,Yes,8.01
270,Renee Gulati,Database Management Systems,19,22,41,D,63,Yes,3,No,Yes,8.01
270,Renee Gulati,Data Communication,14,25,39,F,79,No,3,No,Yes,8.01
271,Advik Borah,Object Oriented Programming,27,29,56,C,62,Yes,2,Yes,Yes,9.51
271,Advik Borah,Discrete Mathematics,14,26,40,D,72,Yes,5,Yes,No,9.51
271,Advik Borah,Computer Organization,14,53,67,C,67,Yes,3,No,No,9.51
271,Advik Borah,Database Management Systems,30,46,76,B,71,Yes,3,Yes,No,9.51
271,Advik Borah,Data Communication,28,37,65,C,63,Yes,5,No,Yes,9.51
272,Adah Dara,Object Oriented Programming,11,66,77,B,86,Yes,1,Yes,No,5.06
272,Adah Dara,Discrete Mathematics,16,27,43,D,85,Yes,3,No,No,5.06
272,Adah Dara,Computer Organization,29,20,49,D,88,Yes,5,Yes,Yes,5.06
272,Adah Dara,Database Management Systems,28,46,74,B,79,Yes,5,Yes,Yes,5.06
272,Adah Dara,Data Communication,19,47,66,C,84,Yes,2,No,No,5.06
273,Suhana Wable,Object Oriented Programming,17,56,73,B,94,Yes,5,Yes,Yes,7.86
273,Suhana Wable,Discrete Mathematics,29,48,77,B,80,Yes,5,No,Yes,7.86
273,Suhana Wable,Computer Organization,19,61,80,B,85,Yes,3,Yes,Yes,7.86
273,Suhana Wable,Database Management Systems,14,28,42,D,76,Yes,4,No,Yes,7.86
273,Suhana Wable,Data Communication,13,38,51,D,86,Yes,4,No,Yes,7.86
274,Damini Handa,Object Oriented Programming,19,61,80,B,80,Yes,1,Yes,No,5.17
274,Damini Handa,Discrete Mathematics,28,30,58,C,62,Yes,2,Yes,No,5.17
274,Damini Handa,Computer Organization,26,34,60,C,96,Yes,5,No,Yes,5.17
274,Damini Handa,Database Management Systems,10,65,75,B,99,Yes,2,No,No,5.17
274,Damini Handa,Data Communication,24,24,48,D,67,Yes,5,Yes,Yes,5.17
275,Yuvaan Kadakia,Object Oriented Programming,19,61,80,B,62,Yes,2,No,Yes,6.89
275,Yuvaan Kadakia,Discrete Mathematics,21,59,80,B,68,Yes,3,No,Yes,6.89
275,Yuvaan Kadakia,Computer Organization,12,57,69,C,64,Yes,5,No,No,6.89
275,Yuvaan Kadakia,Database Management Systems,29,55,84,B,63,Yes,3,No,Yes,6.89
275,Yuvaan Kadakia,Data Communication,26,63,89,A,82,Yes,5,No,No,6.89
276,Nishith Tripathi,Object Oriented Programming,13,50,63,C,74,Yes,1,Yes,No,8.32
276,Nishith Tripathi,Discrete Mathematics,27,23,50,D,96,Yes,2,No,Yes,8.32
276,Nishith Tripathi,Computer Organization,24,38,62,C,78,Yes,1,No,No,8.32
276,Nishith Tripathi,Database Management Systems,15,59,74,B,77,Yes,3,No,Yes,8.32
276,Nishith Tripathi,Data Communication,25,34,59,C,63,Yes,2,No,Yes,8.32
277,Azad Ranganathan,Object Oriented Programming,24,50,74,B,82,Yes,2,Yes,Yes,5.26
277,Azad Ranganathan,Discrete Mathematics,24,68,92,A,69,Yes,1,Yes,No,5.26
277,Azad Ranganathan,Computer Organization,20,51,71,B,83,Yes,5,No,No,5.26
277,Azad Ranganathan,Database Management Systems,20,47,67,C,62,Yes,3,No,Yes,5.26
277,Azad Ranganathan,Data Communication,19,46,65,C,63,Yes,2,No,No,5.26
278,Vardaniya Sani,Object Oriented Programming,24,39,63,C,61,Yes,4,Yes,Yes,8.8
278,Vardaniya Sani,Discrete Mathematics,17,39,56,C,80,Yes,1,Yes,Yes,8.8
278,Vardaniya Sani,Computer Organization,21,23,44,D,94,Yes,5,No,Yes,8.8
278,Vardaniya Sani,Database Management Systems,28,59,87,A,83,Yes,4,No,No,8.8
278,Vardaniya Sani,Data Communication,12,37,49,D,82,Yes,2,Yes,Yes,8.8
279,Miraya Jayaraman,Object Oriented Programming,19,29,48,D,64,Yes,2,Yes,No,7.39
279,Miraya Jayaraman,Discrete Mathematics,19,28,47,D,64,Yes,3,No,Yes,7.39
279,Miraya Jayaraman,Computer Organization,22,60,82,B,60,Yes,2,Yes,No,7.39
279,Miraya Jayaraman,Database Management Systems,19,21,40,D,94,Yes,1,Yes,Yes,7.39
279,Miraya Jayaraman,Data Communication,14,28,42,D,63,Yes,4,Yes,No,7.39
280,Yakshit Ganesh,Object Oriented Programming,23,41,64,C,83,Yes,5,Yes,Yes,6.0
280,Yakshit Ganesh,Discrete Mathematics,18,35,53,D,77,Yes,3,Yes,Yes,6.0
280,Yakshit Ganesh,Computer Organization,12,22,34,F,68,No,1,Yes,Yes,6.0
280,Yakshit Ganesh,Database Management Systems,30,64,94,A,89,Yes,1,Yes,No,6.0
280,Yakshit Ganesh,Data Communication,13,43,56,C,97,Yes,5,Yes,No,6.0
281,Nehmat Dyal,Object Oriented Programming,13,41,54,D,89,Yes,4,Yes,Yes,8.73
281,Nehmat Dyal,Discrete Mathematics,10,56,66,C,69,Yes,1,No,No,8.73
281,Nehmat Dyal,Computer Organization,22,51,73,B,69,Yes,3,No,Yes,8.73
281,Nehmat Dyal,Database Management Systems,18,52,70,B,64,Yes,2,Yes,Yes,8.73
281,Nehmat Dyal,Data Communication,23,60,83,B,89,Yes,3,No,No,8.73
282,Vivaan Dua,Object Oriented Programming,11,50,61,C,98,Yes,3,No,No,8.29
282,Vivaan Dua,Discrete Mathematics,14,32,46,D,63,Yes,1,No,Yes,8.29
282,Vivaan Dua,Computer Organization,28,41,69,C,83,Yes,4,No,No,8.29
282,Vivaan Dua,Database Management Systems,18,55,73,B,65,Yes,4,No,No,8.29
282,Vivaan Dua,Data Communication,28,65,93,A,99,Yes,5,Yes,Yes,8.29
283,Armaan Deo,Object Oriented Programming,27,58,85,A,92,Yes,3,Yes,No,5.64
283,Armaan Deo,Discrete Mathematics,17,67,84,B,84,Yes,5,No,Yes,5.64
283,Armaan Deo,Computer Organization,11,61,72,B,62,Yes,5,No,No,5.64
283,Armaan Deo,Database Management Systems,12,45,57,C,99,Yes,3,No,Yes,5.64
283,Armaan Deo,Data Communication,18,52,70,B,84,Yes,5,No,No,5.64
284,Ishita Ramachandran,Object Oriented Programming,21,24,45,D,65,Yes,1,No,No,9.55
284,Ishita Ramachandran,Discrete Mathematics,23,25,48,D,70,Yes,4,No,Yes,9.55
284,Ishita Ramachandran,Computer Organization,16,27,43,D,82,Yes,3,Yes,Yes,9.55
284,Ishita Ramachandran,Database Management Systems,24,34,58,C,92,Yes,5,Yes,No,9.55
284,Ishita Ramachandran,Data Communication,26,67,93,A,85,Yes,1,No,Yes,9.55
285,Mehul Chauhan,Object Oriented Programming,11,45,56,C,97,Yes,4,No,Yes,6.69
285,Mehul Chauhan,Discrete Mathematics,12,40,52,D,71,Yes,3,Yes,No,6.69
285,Mehul Chauhan,Computer Organization,22,44,66,C,67,Yes,2,Yes,No,6.69
285,Mehul Chauhan,Database Management Systems,16,28,44,D,81,Yes,2,No,Yes,6.69
285,Mehul Chauhan,Data Communication,20,48,68,C,91,Yes,2,No,No,6.69
286,Abram Vyas,Object Oriented Programming,27,45,72,B,97,Yes,5,No,No,7.64
286,Abram Vyas,Discrete Mathematics,25,45,70,B,75,Yes,4,No,No,7.64
286,Abram Vyas,Computer Organization,27,25,52,D,72,Yes,2,Yes,Yes,7.64
286,Abram Vyas,Database Management Systems,22,63,85,A,72,Yes,2,Yes,No,7.64
286,Abram Vyas,Data Communication,22,57,79,B,76,Yes,5,Yes,No,7.64
287,Seher Sabharwal,Object Oriented Programming,29,21,50,D,97,Yes,3,Yes,Yes,6.38
287,Seher Sabharwal,Discrete Mathematics,12,51,63,C,75,Yes,4,No,Yes,6.38
287,Seher Sabharwal,Computer Organization,28,26,54,D,93,Yes,5,Yes,Yes,6.38
287,Seher Sabharwal,Database Management Systems,17,31,48,D,89,Yes,5,Yes,No,6.38
287,Seher Sabharwal,Data Communication,10,23,33,F,73,No,3,Yes,Yes,6.38
288,Jayan Choudhry,Object Oriented Programming,14,34,48,D,69,Yes,5,Yes,No,5.09
288,Jayan Choudhry,Discrete Mathematics,24,23,47,D,76,Yes,2,Yes,No,5.09
288,Jayan Choudhry,Computer Organization,27,23,50,D,99,Yes,4,Yes,No,5.09
288,Jayan Choudhry,Database Management Systems,23,53,76,B,89,Yes,2,Yes,Yes,5.09
288,Jayan Choudhry,Data Communication,18,35,53,D,88,Yes,2,Yes,Yes,5.09
289,Dhanuk Sankar,Object Oriented Programming,28,66,94,A,69,Yes,3,No,Yes,6.76
289,Dhanuk Sankar,Discrete Mathematics,15,51,66,C,71,Yes,1,No,No,6.76
289,Dhanuk Sankar,Computer Organization,16,20,36,F,80,No,1,Yes,No,6.76
289,Dhanuk Sankar,Database Management Systems,24,34,58,C,72,Yes,4,Yes,Yes,6.76
289,Dhanuk Sankar,Data Communication,14,27,41,D,69,Yes,3,Yes,Yes,6.76
290,Keya Dubey,Object Oriented Programming,11,57,68,C,79,Yes,1,Yes,Yes,8.52
290,Keya Dubey,Discrete Mathematics,22,31,53,D,96,Yes,5,Yes,Yes,8.52
290,Keya Dubey,Computer Organization,26,24,50,D,72,Yes,4,Yes,No,8.52
290,Keya Dubey,Database Management Systems,17,57,74,B,61,Yes,3,No,No,8.52
290,Keya Dubey,Data Communication,13,70,83,B,100,Yes,4,No,Yes,8.52
291,Farhan Bakshi,Object Oriented Programming,15,68,83,B,77,Yes,1,No,No,8.93
291,Farhan Bakshi,Discrete Mathematics,14,70,84,B,75,Yes,4,Yes,No,8.93
291,Farhan Bakshi,Computer Organization,30,52,82,B,79,Yes,2,Yes,Yes,8.93
291,Farhan Bakshi,Database Management Systems,12,35,47,D,65,Yes,5,No,Yes,8.93
291,Farhan Bakshi,Data Communication,17,23,40,D,64,Yes,5,No,Yes,8.93
292,Yuvraj  Bhandari,Object Oriented Programming,25,69,94,A,94,Yes,1,No,Yes,9.22
292,Yuvraj  Bhandari,Discrete Mathematics,13,41,54,D,61,Yes,5,No,Yes,9.22
292,Yuvraj  Bhandari,Computer Organization,22,28,50,D,88,Yes,3,Yes,Yes,9.22
292,Yuvraj  Bhandari,Database Management Systems,23,43,66,C,73,Yes,5,Yes,No,9.22
292,Yuvraj  Bhandari,Data Communication,19,27,46,D,63,Yes,5,Yes,Yes,9.22
293,Shray Ghosh,Object Oriented Programming,22,27,49,D,65,Yes,2,Yes,Yes,7.36
293,Shray Ghosh,Discrete Mathematics,14,28,42,D,90,Yes,4,No,Yes,7.36
293,Shray Ghosh,Computer Organization,17,69,86,A,83,Yes,3,No,Yes,7.36
293,Shray Ghosh,Database Management Systems,18,50,68,C,85,Yes,3,No,Yes,7.36
293,Shray Ghosh,Data Communication,14,55,69,C,89,Yes,4,No,No,7.36
294,Amira Chakraborty,Object Oriented Programming,21,32,53,D,90,Yes,4,Yes,Yes,9.12
294,Amira Chakraborty,Discrete Mathematics,21,43,64,C,92,Yes,4,Yes,No,9.12
294,Amira Chakraborty,Computer Organization,13,56,69,C,100,Yes,5,No,No,9.12
294,Amira Chakraborty,Database Management Systems,25,25,50,D,85,Yes,1,Yes,No,9.12
294,Amira Chakraborty,Data Communication,18,47,65,C,98,Yes,1,No,Yes,9.12
295,Advika Loke,Object Oriented Programming,26,48,74,B,83,Yes,4,No,No,7.12
295,Advika Loke,Discrete Mathematics,20,64,84,B,78,Yes,2,No,No,7.12
295,Advika Loke,Computer Organization,16,37,53,D,77,Yes,4,No,No,7.12
295,Advika Loke,Database Management Systems,16,20,36,F,69,No,3,Yes,Yes,7.12
295,Advika Loke,Data Communication,29,36,65,C,96,Yes,4,Yes,No,7.12
296,Shalv Varty,Object Oriented Programming,13,68,81,B,100,Yes,5,No,Yes,8.49
296,Shalv Varty,Discrete Mathematics,20,29,49,D,77,Yes,2,No,Yes,8.49
296,Shalv Varty,Computer Organization,13,59,72,B,86,Yes,3,No,No,8.49
296,Shalv Varty,Database Management Systems,19,63,82,B,88,Yes,4,Yes,No,8.49
296,Shalv Varty,Data Communication,27,64,91,A,95,Yes,5,Yes,No,8.49
297,Farhan Varty,Object Oriented Programming,11,31,42,D,81,Yes,1,No,No,7.46
297,Farhan Varty,Discrete Mathematics,29,41,70,B,69,Yes,2,Yes,Yes,7.46
297,Farhan Varty,Computer Organization,22,70,92,A,63,Yes,5,Yes,Yes,7.46
297,Farhan Varty,Database Management Systems,19,21,40,D,85,Yes,3,Yes,No,7.46
297,Farhan Varty,Data Communication,15,66,81,B,98,Yes,1,Yes,Yes,7.46
298,Piya D’Alia,Object Oriented Programming,28,23,51,D,77,Yes,2,Yes,Yes,6.73
298,Piya D’Alia,Discrete Mathematics,15,64,79,B,76,Yes,2,Yes,No,6.73
298,Piya D’Alia,Computer Organization,28,48,76,B,64,Yes,5,Yes,Yes,6.73
298,Piya D’Alia,Database Management Systems,19,59,78,B,73,Yes,5,No,No,6.73
298,Piya D’Alia,Data Communication,16,29,45,D,92,Yes,2,Yes,Yes,6.73
299,Divyansh Atwal,Object Oriented Programming,25,48,73,B,61,Yes,5,No,Yes,8.22
299,Divyansh Atwal,Discrete Mathematics,13,61,74,B,68,Yes,1,Yes,Yes,8.22
299,Divyansh Atwal,Computer Organization,11,29,40,D,66,Yes,5,Yes,No,8.22
299,Divyansh Atwal,Database Management Systems,19,53,72,B,74,Yes,4,Yes,Yes,8.22
299,Divyansh Atwal,Data Communication,27,51,78,B,63,Yes,4,No,Yes,8.22
300,Anahita Gandhi,Object Oriented Programming,13,38,51,D,72,Yes,5,No,Yes,7.01
300,Anahita Gandhi,Discrete Mathematics,27,66,93,A,60,Yes,2,Yes,Yes,7.01
300,Anahita Gandhi,Computer Organization,13,37,50,D,62,Yes,5,No,No,7.01
300,Anahita Gandhi,Database Management Systems,21,29,50,D,83,Yes,1,Yes,Yes,7.01
300,Anahita Gandhi,Data Communication,26,29,55,C,67,Yes,5,No,Yes,7.01
301,Oorja Divan,Object Oriented Programming,10,30,40,D,78,Yes,1,No,No,5.21
301,Oorja Divan,Discrete Mathematics,26,43,69,C,62,Yes,2,Yes,Yes,5.21
301,Oorja Divan,Computer Organization,11,36,47,D,69,Yes,4,Yes,Yes,5.21
301,Oorja Divan,Database Management Systems,18,23,41,D,77,Yes,4,Yes,No,5.21
301,Oorja Divan,Data Communication,23,26,49,D,92,Yes,5,Yes,No,5.21
302,Hansh Dhaliwal,Object Oriented Programming,15,55,70,B,72,Yes,3,Yes,Yes,8.99
302,Hansh Dhaliwal,Discrete Mathematics,21,39,60,C,83,Yes,3,Yes,No,8.99
302,Hansh Dhaliwal,Computer Organization,12,31,43,D,84,Yes,2,No,No,8.99
302,Hansh Dhaliwal,Database Management Systems,18,33,51,D,65,Yes,4,Yes,Yes,8.99
302,Hansh Dhaliwal,Data Communication,29,20,49,D,87,Yes,2,No,No,8.99
303,Advik Rastogi,Object Oriented Programming,21,50,71,B,90,Yes,2,No,No,7.26
303,Advik Rastogi,Discrete Mathematics,10,48,58,C,78,Yes,2,Yes,No,7.26
303,Advik Rastogi,Computer Organization,20,20,40,D,60,Yes,4,Yes,No,7.26
303,Advik Rastogi,Database Management Systems,28,44,72,B,71,Yes,3,Yes,No,7.26
303,Advik Rastogi,Data Communication,13,61,74,B,76,Yes,4,Yes,No,7.26
304,Anahi Goel,Object Oriented Programming,17,22,39,F,79,No,5,Yes,Yes,7.98
304,Anahi Goel,Discrete Mathematics,19,64,83,B,73,Yes,2,No,Yes,7.98
304,Anahi Goel,Computer Organization,17,22,39,F,80,No,2,No,No,7.98
304,Anahi Goel,Database Management Systems,18,31,49,D,98,Yes,5,No,No,7.98
304,Anahi Goel,Data Communication,26,27,53,D,61,Yes,3,No,Yes,7.98
305,Sahil Sundaram,Object Oriented Programming,28,63,91,A,62,Yes,5,Yes,No,9.36
305,Sahil Sundaram,Discrete Mathematics,16,63,79,B,92,Yes,5,No,No,9.36
305,Sahil Sundaram,Computer Organization,20,28,48,D,91,Yes,1,No,Yes,9.36
305,Sahil Sundaram,Database Management Systems,12,42,54,D,65,Yes,4,Yes,No,9.36
305,Sahil Sundaram,Data Communication,17,24,41,D,98,Yes,3,Yes,No,9.36
306,Emir Kapoor,Object Oriented Programming,26,45,71,B,74,Yes,2,Yes,No,9.87
306,Emir Kapoor,Discrete Mathematics,16,53,69,C,79,Yes,4,No,Yes,9.87
306,Emir Kapoor,Computer Organization,22,39,61,C,100,Yes,1,Yes,Yes,9.87
306,Emir Kapoor,Database Management Systems,12,63,75,B,82,Yes,2,Yes,Yes,9.87
306,Emir Kapoor,Data Communication,18,54,72,B,96,Yes,1,Yes,Yes,9.87
307,Samarth Yogi,Object Oriented Programming,30,60,90,A,77,Yes,2,No,No,7.74
307,Samarth Yogi,Discrete Mathematics,26,26,52,D,63,Yes,3,Yes,No,7.74
307,Samarth Yogi,Computer Organization,18,32,50,D,71,Yes,5,Yes,No,7.74
307,Samarth Yogi,Database Management Systems,22,66,88,A,68,Yes,3,Yes,No,7.74
307,Samarth Yogi,Data Communication,14,50,64,C,84,Yes,4,No,Yes,7.74
308,Anya Verma,Object Oriented Programming,12,26,38,F,87,No,5,Yes,Yes,6.75
308,Anya Verma,Discrete Mathematics,24,62,86,A,81,Yes,5,No,Yes,6.75
308,Anya Verma,Computer Organization,10,56,66,C,74,Yes,1,No,No,6.75
308,Anya Verma,Database Management Systems,24,39,63,C,87,Yes,2,Yes,No,6.75
308,Anya Verma,Data Communication,10,48,58,C,74,Yes,4,Yes,Yes,6.75
309,Oorja Tata,Object Oriented Programming,16,23,39,F,100,No,4,No,No,6.41
309,Oorja Tata,Discrete Mathematics,26,65,91,A,73,Yes,4,No,No,6.41
309,Oorja Tata,Computer Organization,22,61,83,B,83,Yes,3,Yes,Yes,6.41
309,Oorja Tata,Database Management Systems,28,45,73,B,77,Yes,4,Yes,Yes,6.41
309,Oorja Tata,Data Communication,28,33,61,C,68,Yes,5,Yes,Yes,6.41
310,Raghav Tripathi,Object Oriented Programming,28,54,82,B,83,Yes,1,No,Yes,8.54
310,Raghav Tripathi,Discrete Mathematics,25,57,82,B,90,Yes,1,Yes,Yes,8.54
310,Raghav Tripathi,Computer Organization,18,34,52,D,61,Yes,2,No,Yes,8.54
310,Raghav Tripathi,Database Management Systems,14,30,44,D,73,Yes,4,Yes,No,8.54
310,Raghav Tripathi,Data Communication,11,20,31,F,96,No,2,No,Yes,8.54
311,Dhruv Din,Object Oriented Programming,13,40,53,D,70,Yes,5,No,Yes,5.54
311,Dhruv Din,Discrete Mathematics,15,68,83,B,92,Yes,3,No,No,5.54
311,Dhruv Din,Computer Organization,14,24,38,F,98,No,1,No,Yes,5.54
311,Dhruv Din,Database Management Systems,23,63,86,A,68,Yes,4,No,Yes,5.54
311,Dhruv Din,Data Communication,21,44,65,C,96,Yes,5,No,No,5.54
312,Nitara Wason,Object Oriented Programming,25,49,74,B,67,Yes,4,Yes,No,6.29
