student_id,name,subject,internal_marks,external_marks,total_score,grade,attendance_percentage,passed,subject_interest_level,needs_support_in_subject,peer_help_provided,semester_gpa
127,Keya Balakrishnan,Engineering Physics,15,28,43,D,78,Yes,4,Yes,Yes,9.34
127,Keya Balakrishnan,English Communication,28,23,51,D,97,Yes,1,No,No,9.34
127,Keya Balakrishnan,Basic Electronics,23,57,80,B,99,Yes,1,No,Yes,9.34
128,Oorja Rout,Mathematics-I,20,22,42,D,77,Yes,5,Yes,No,7.16
128,Oorja Rout,Programming in C,10,23,33,F,75,No,3,No,No,7.16
128,Oorja Rout,Engineering Physics,27,65,92,A,89,Yes,4,No,No,7.16
128,Oorja Rout,English Communication,30,65,95,A,66,Yes,3,No,Yes,7.16
128,Oorja Rout,Basic Electronics,17,40,57,C,87,Yes,4,Yes,No,7.16
129,Aarav Gade,Mathematics-I,15,28,43,D,85,Yes,5,No,Yes,8.09
129,Aarav Gade,Programming in C,14,24,38,F,88,No,5,Yes,Yes,8.09
129,Aarav Gade,Engineering Physics,17,29,46,D,92,Yes,3,Yes,No,8.09
129,Aarav Gade,English Communication,10,45,55,C,90,Yes,4,Yes,Yes,8.09
129,Aarav Gade,Basic Electronics,11,63,74,B,80,Yes,5,No,Yes,8.09
130,Dhruv Mangat,Mathematics-I,23,21,44,D,71,Yes,1,No,No,7.19
130,Dhruv Mangat,Programming in C,28,29,57,C,96,Yes,1,No,No,7.19
130,Dhruv Mangat,Engineering Physics,18,63,81,B,62,Yes,5,Yes,No,7.19
130,Dhruv Mangat,English Communication,18,40,58,C,67,Yes,1,Yes,No,7.19
130,Dhruv Mangat,Basic Electronics,15,41,56,C,97,Yes,1,No,No,7.19
131,Chirag Gola,Mathematics-I,22,30,52,D,93,Yes,4,Yes,No,6.45
131,Chirag Gola,Programming in C,17,49,66,C,89,Yes,1,Yes,Yes,6.45
131,Chirag Gola,Engineering Physics,17,23,40,D,75,Yes,5,No,No,6.45
131,Chirag Gola,English Communication,26,62,88,A,99,Yes,1,Yes,No,6.45
131,Chirag Gola,Basic Electronics,10,36,46,D,79,Yes,5,Yes,No,6.45
132,Samar Kari,Mathematics-I,18,46,64,C,66,Yes,1,No,Yes,5.02
132,Samar Kari,Programming in C,16,20,36,F,100,No,4,No,Yes,5.02
132,Samar Kari,Engineering Physics,16,59,75,B,80,Yes,5,Yes,No,5.02
132,Samar Kari,English Communication,27,33,60,C,62,Yes,5,Yes,Yes,5.02
132,Samar Kari,Basic Electronics,10,25,35,F,99,No,2,No,No,5.02
133,Anahi Aggarwal,Mathematics-I,13,25,38,F,69,No,3,Yes,No,5.08
133,Anahi Aggarwal,Programming in C,16,22,38,F,79,No,1,No,No,5.08
133,Anahi Aggarwal,Engineering Physics,18,58,76,B,86,Yes,4,No,No,5.08
133,Anahi Aggarwal,English Communication,17,33,50,D,69,Yes,3,No,Yes,5.08
133,Anahi Aggarwal,Basic Electronics,15,66,81,B,84,Yes,5,Yes,Yes,5.08
134,Tejas Tak,Mathematics-I,10,42,52,D,90,Yes,4,Yes,Yes,7.52
134,Tejas Tak,Programming in C,22,41,63,C,84,Yes,1,Yes,No,7.52
134,Tejas Tak,Engineering Physics,25,56,81,B,74,Yes,1,No,Yes,7.52
134,Tejas Tak,English Communication,26,33,59,C,92,Yes,2,Yes,Yes,7.52
134,Tejas Tak,Basic Electronics,10,27,37,F,72,No,1,No,Yes,7.52
135,Kismat Din,Mathematics-I,14,58,72,B,76,Yes,1,Yes,No,5.39
135,Kismat Din,Programming in C,26,36,62,C,69,Yes,3,Yes,No,5.39
135,Kismat Din,Engineering Physics,20,55,75,B,62,Yes,2,No,Yes,5.39
135,Kismat Din,English Communication,17,20,37,F,70,No,5,Yes,No,5.39
135,Kismat Din,Basic Electronics,30,39,69,C,81,Yes,5,Yes,Yes,5.39
136,Kimaya Comar,Mathematics-I,25,54,79,B,92,Yes,5,Yes,No,7.01
136,Kimaya Comar,Programming in C,23,48,71,B,88,Yes,4,Yes,Yes,7.01
136,Kimaya Comar,Engineering Physics,12,32,44,D,89,Yes,3,Yes,No,7.01
136,Kimaya Comar,English Communication,15,48,63,C,74,Yes,2,Yes,No,7.01
136,Kimaya Comar,Basic Electronics,25,43,68,C,61,Yes,1,No,No,7.01
137,Zara Chakrabarti,Mathematics-I,10,29,39,F,78,No,1,Yes,Yes,8.75
137,Zara Chakrabarti,Programming in C,17,61,78,B,64,Yes,2,Yes,Yes,8.75
137,Zara Chakrabarti,Engineering Physics,16,48,64,C,61,Yes,5,Yes,Yes,8.75
137,Zara Chakrabarti,English Communication,20,30,50,D,81,Yes,4,Yes,Yes,8.75
137,Zara Chakrabarti,Basic Electronics,15,38,53,D,61,Yes,3,Yes,Yes,8.75
138,Samiha Batra,Mathematics-I,16,58,74,B,95,Yes,1,Yes,No,5.78
138,Samiha Batra,Programming in C,13,38,51,D,96,Yes,2,No,Yes,5.78
138,Samiha Batra,Engineering Physics,25,22,47,D,94,Yes,3,No,No,5.78
138,Samiha Batra,English Communication,27,50,77,B,99,Yes,4,No,Yes,5.78
138,Samiha Batra,Basic Electronics,23,43,66,C,97,Yes,3,No,Yes,5.78
139,Chirag Shankar,Mathematics-I,24,35,59,C,75,Yes,1,Yes,Yes,7.91
139,Chirag Shankar,Programming in C,20,45,65,C,91,Yes,3,No,No,7.91
139,Chirag Shankar,Engineering Physics,12,60,72,B,63,Yes,5,No,No,7.91
139,Chirag Shankar,English Communication,22,33,55,C,81,Yes,1,Yes,No,7.91
139,Chirag Shankar,Basic Electronics,17,24,41,D,81,Yes,3,No,No,7.91
140,Kanav Mall,Mathematics-I,21,49,70,B,100,Yes,1,Yes,Yes,7.4
140,Kanav Mall,Programming in C,29,56,85,A,98,Yes,3,Yes,Yes,7.4
140,Kanav Mall,Engineering Physics,18,30,48,D,62,Yes,1,No,Yes,7.4
140,Kanav Mall,English Communication,30,64,94,A,83,Yes,2,No,Yes,7.4
140,Kanav Mall,Basic Electronics,30,42,72,B,66,Yes,2,Yes,No,7.4
141,Ishita Sant,Mathematics-I,29,42,71,B,83,Yes,4,No,No,5.43
141,Ishita Sant,Programming in C,16,68,84,B,89,Yes,2,No,No,5.43
141,Ishita Sant,Engineering Physics,17,34,51,D,96,Yes,1,No,Yes,5.43
141,Ishita Sant,English Communication,30,45,75,B,88,Yes,2,No,No,5.43
141,Ishita Sant,Basic Electronics,13,39,52,D,65,Yes,3,Yes,Yes,5.43
142,Aarav Dutta,Mathematics-I,30,62,92,A,71,Yes,3,No,Yes,7.31
142,Aarav Dutta,Programming in C,30,42,72,B,66,Yes,1,No,No,7.31
142,Aarav Dutta,Engineering Physics,26,35,61,C,86,Yes,1,No,No,7.31
142,Aarav Dutta,English Communication,10,54,64,C,62,Yes,5,Yes,Yes,7.31
142,Aarav Dutta,Basic Electronics,29,39,68,C,87,Yes,2,No,No,7.31
143,Lagan Bhatt,Mathematics-I,12,33,45,D,74,Yes,3,Yes,No,5.59
143,Lagan Bhatt,Programming in C,14,45,59,C,65,Yes,2,Yes,Yes,5.59
143,Lagan Bhatt,Engineering Physics,18,34,52,D,80,Yes,5,Yes,No,5.59
143,Lagan Bhatt,English Communication,25,64,89,A,84,Yes,3,No,Yes,5.59
143,Lagan Bhatt,Basic Electronics,18,48,66,C,97,Yes,4,No,No,5.59
144,Lakshit Bajaj,Mathematics-I,29,59,88,A,91,Yes,5,No,Yes,6.11
144,Lakshit Bajaj,Programming in C,18,67,85,A,100,Yes,4,Yes,Yes,6.11
144,Lakshit Bajaj,Engineering Physics,24,67,91,A,64,Yes,3,No,No,6.11
144,Lakshit Bajaj,English Communication,19,40,59,C,69,Yes,1,No,Yes,6.11
144,Lakshit Bajaj,Basic Electronics,17,37,54,D,94,Yes,5,Yes,No,6.11
145,Nirvi Kohli,Mathematics-I,16,29,45,D,85,Yes,3,Yes,Yes,9.79
145,Nirvi Kohli,Programming in C,27,35,62,C,63,Yes,2,No,Yes,9.79
145,Nirvi Kohli,Engineering Physics,10,67,77,B,100,Yes,4,No,No,9.79
145,Nirvi Kohli,English Communication,28,30,58,C,69,Yes,1,No,No,9.79
145,Nirvi Kohli,Basic Electronics,18,61,79,B,98,Yes,4,Yes,No,9.79
146,Devansh Chauhan,Mathematics-I,11,57,68,C,95,Yes,1,No,Yes,5.5
146,Devansh Chauhan,Programming in C,29,22,51,D,72,Yes,3,Yes,Yes,5.5
146,Devansh Chauhan,Engineering Physics,29,41,70,B,78,Yes,3,Yes,No,5.5
146,Devansh Chauhan,English Communication,26,33,59,C,73,Yes,2,No,No,5.5
146,Devansh Chauhan,Basic Electronics,25,49,74,B,61,Yes,1,Yes,Yes,5.5
147,Manikya Gandhi,Mathematics-I,30,46,76,B,91,Yes,2,Yes,Yes,5.03
147,Manikya Gandhi,Programming in C,24,51,75,B,63,Yes,4,Yes,No,5.03
147,Manikya Gandhi,Engineering Physics,30,38,68,C,99,Yes,5,No,Yes,5.03
147,Manikya Gandhi,English Communication,26,28,54,D,66,Yes,1,Yes,No,5.03
147,Manikya Gandhi,Basic Electronics,30,50,80,B,95,Yes,2,Yes,Yes,5.03
148,Azad Balasubramanian,Mathematics-I,20,36,56,C,83,Yes,5,No,No,6.26
148,Azad Balasubramanian,Programming in C,21,42,63,C,81,Yes,3,Yes,No,6.26
148,Azad Balasubramanian,Engineering Physics,11,54,65,C,94,Yes,2,No,No,6.26
148,Azad Balasubramanian,English Communication,22,33,55,C,88,Yes,4,No,No,6.26
148,Azad Balasubramanian,Basic Electronics,25,28,53,D,82,Yes,1,No,No,6.26
149,Ritvik Chadha,Mathematics-I,26,70,96,A,98,Yes,4,No,No,7.66
149,Ritvik Chadha,Programming in C,19,33,52,D,66,Yes,3,No,Yes,7.66
149,Ritvik Chadha,Engineering Physics,28,30,58,C,82,Yes,4,Yes,Yes,7.66
149,Ritvik Chadha,English Communication,12,52,64,C,97,Yes,2,Yes,Yes,7.66
149,Ritvik Chadha,Basic Electronics,19,55,74,B,97,Yes,5,No,Yes,7.66
150,Seher Badami,Mathematics-I,24,52,76,B,73,Yes,3,No,Yes,6.77
150,Seher Badami,Programming in C,11,40,51,D,95,Yes,4,Yes,No,6.77
150,Seher Badami,Engineering Physics,25,32,57,C,93,Yes,5,Yes,No,6.77
150,Seher Badami,English Communication,22,68,90,A,61,Yes,1,Yes,Yes,6.77
150,Seher Badami,Basic Electronics,21,59,80,B,89,Yes,2,No,No,6.77
151,Saanvi Kant,Mathematics-I,15,56,71,B,85,Yes,1,No,Yes,9.82
151,Saanvi Kant,Programming in C,11,28,39,F,89,No,5,Yes,No,9.82
151,Saanvi Kant,Engineering Physics,22,22,44,D,70,Yes,2,Yes,No,9.82
151,Saanvi Kant,English Communication,30,48,78,B,91,Yes,2,No,Yes,9.82
151,Saanvi Kant,Basic Electronics,14,64,78,B,82,Yes,1,No,No,9.82
152,Ayesha Gera,Mathematics-I,26,62,88,A,97,Yes,2,Yes,No,7.77
152,Ayesha Gera,Programming in C,26,66,92,A,88,Yes,3,Yes,No,7.77
152,Ayesha Gera,Engineering Physics,15,57,72,B,91,Yes,1,No,No,7.77
152,Ayesha Gera,English Communication,22,35,57,C,90,Yes,4,No,No,7.77
152,Ayesha Gera,Basic Electronics,22,59,81,B,73,Yes,4,No,No,7.77
153,Khushi Dora,Mathematics-I,15,65,80,B,76,Yes,5,No,No,5.25
153,Khushi Dora,Programming in C,19,63,82,B,100,Yes,5,Yes,No,5.25
153,Khushi Dora,Engineering Physics,23,36,59,C,60,Yes,1,Yes,No,5.25
153,Khushi Dora,English Communication,22,42,64,C,70,Yes,4,No,No,5.25
153,Khushi Dora,Basic Electronics,19,62,81,B,93,Yes,4,Yes,Yes,5.25
154,Piya Char,Mathematics-I,19,57,76,B,82,Yes,2,Yes,Yes,5.83
154,Piya Char,Programming in C,11,55,66,C,69,Yes,5,Yes,Yes,5.83
154,Piya Char,Engineering Physics,27,21,48,D,100,Yes,5,No,No,5.83
154,Piya Char,English Communication,21,55,76,B,62,Yes,4,Yes,No,5.83
154,Piya Char,Basic Electronics,11,61,72,B,98,Yes,2,Yes,Yes,5.83
155,Kanav Soman,Mathematics-I,21,21,42,D,61,Yes,4,No,Yes,5.87
155,Kanav Soman,Programming in C,19,37,56,C,96,Yes,3,Yes,Yes,5.87
155,Kanav Soman,Engineering Physics,13,67,80,B,93,Yes,4,Yes,No,5.87
155,Kanav Soman,English Communication,29,24,53,D,64,Yes,1,No,No,5.87
155,Kanav Soman,Basic Electronics,10,27,37,F,60,No,2,Yes,No,5.87
156,Vanya Venkataraman,Mathematics-I,18,36,54,D,61,Yes,1,No,Yes,6.3
156,Vanya Venkataraman,Programming in C,21,32,53,D,84,Yes,5,Yes,No,6.3
156,Vanya Venkataraman,Engineering Physics,29,46,75,B,85,Yes,2,No,No,6.3
156,Vanya Venkataraman,English Communication,24,59,83,B,97,Yes,2,Yes,No,6.3
156,Vanya Venkataraman,Basic Electronics,30,61,91,A,70,Yes,4,No,Yes,6.3
157,Hrishita Kari,Mathematics-I,24,51,75,B,95,Yes,4,No,No,8.79
157,Hrishita Kari,Programming in C,21,68,89,A,84,Yes,2,Yes,No,8.79
157,Hrishita Kari,Engineering Physics,18,67,85,A,92,Yes,5,No,No,8.79
157,Hrishita Kari,English Communication,21,48,69,C,76,Yes,3,Yes,No,8.79
157,Hrishita Kari,Basic Electronics,11,40,51,D,67,Yes,4,Yes,Yes,8.79
158,Shlok Manda,Mathematics-I,16,32,48,D,92,Yes,1,No,No,5.2
158,Shlok Manda,Programming in C,11,24,35,F,91,No,1,Yes,Yes,5.2
158,Shlok Manda,Engineering Physics,13,60,73,B,62,Yes,3,No,No,5.2
158,Shlok Manda,English Communication,23,67,90,A,87,Yes,3,Yes,No,5.2
158,Shlok Manda,Basic Electronics,29,35,64,C,66,Yes,4,No,Yes,5.2
159,Adah Barad,Mathematics-I,16,65,81,B,80,Yes,1,No,No,8.5
159,Adah Barad,Programming in C,16,68,84,B,94,Yes,1,No,No,8.5
159,Adah Barad,Engineering Physics,14,49,63,C,76,Yes,4,No,Yes,8.5
159,Adah Barad,English Communication,24,29,53,D,77,Yes,4,Yes,Yes,8.5
159,Adah Barad,Basic Electronics,29,69,98,A,63,Yes,2,Yes,No,8.5
160,Rati Saha,Mathematics-I,25,61,86,A,79,Yes,4,No,Yes,8.25
160,Rati Saha,Programming in C,14,39,53,D,97,Yes,5,No,No,8.25
160,Rati Saha,Engineering Physics,22,36,58,C,94,Yes,1,Yes,No,8.25
160,Rati Saha,English Communication,15,35,50,D,61,Yes,4,Yes,Yes,8.25
160,Rati Saha,Basic Electronics,29,56,85,A,88,Yes,4,No,Yes,8.25
161,Manikya Wali,Mathematics-I,16,48,64,C,87,Yes,2,Yes,Yes,6.85
161,Manikya Wali,Programming in C,10,67,77,B,97,Yes,3,No,Yes,6.85
161,Manikya Wali,Engineering Physics,10,63,73,B,82,Yes,2,Yes,Yes,6.85
161,Manikya Wali,English Communication,28,37,65,C,95,Yes,3,No,Yes,6.85
161,Manikya Wali,Basic Electronics,12,20,32,F,62,No,1,No,Yes,6.85
162,Vritika Krishna,Mathematics-I,20,36,56,C,94,Yes,3,No,No,9.88
162,Vritika Krishna,Programming in C,21,37,58,C,72,Yes,2,No,No,9.88
162,Vritika Krishna,Engineering Physics,14,33,47,D,98,Yes,5,Yes,No,9.88
162,Vritika Krishna,English Communication,17,63,80,B,92,Yes,3,Yes,No,9.88
162,Vritika Krishna,Basic Electronics,17,65,82,B,98,Yes,2,Yes,No,9.88
163,Umang Handa,Mathematics-I,29,34,63,C,62,Yes,2,Yes,Yes,9.41
163,Umang Handa,Programming in C,19,66,85,A,89,Yes,1,Yes,No,9.41
163,Umang Handa,Engineering Physics,12,65,77,B,60,Yes,2,No,Yes,9.41
163,Umang Handa,English Communication,10,51,61,C,63,Yes,1,No,Yes,9.41
163,Umang Handa,Basic Electronics,25,36,61,C,89,Yes,4,No,Yes,9.41
164,Darshit Raj,Mathematics-I,23,38,61,C,86,Yes,3,Yes,Yes,5.37
164,Darshit Raj,Programming in C,24,43,67,C,99,Yes,1,Yes,No,5.37
164,Darshit Raj,Engineering Physics,20,26,46,D,66,Yes,1,No,Yes,5.37
164,Darshit Raj,English Communication,20,27,47,D,100,Yes,3,Yes,Yes,5.37
164,Darshit Raj,Basic Electronics,12,44,56,C,99,Yes,5,No,Yes,5.37
165,Seher Vaidya,Mathematics-I,11,38,49,D,77,Yes,3,No,Yes,5.12
165,Seher Vaidya,Programming in C,22,20,42,D,84,Yes,2,Yes,No,5.12
165,Seher Vaidya,Engineering Physics,29,52,81,B,91,Yes,1,No,Yes,5.12
165,Seher Vaidya,English Communication,27,25,52,D,74,Yes,3,No,Yes,5.12
165,Seher Vaidya,Basic Electronics,14,48,62,C,69,Yes,5,No,Yes,5.12
166,Shanaya Hari,Mathematics-I,30,66,96,A,71,Yes,1,Yes,No,6.59
166,Shanaya Hari,Programming in C,14,42,56,C,79,Yes,4,No,Yes,6.59
166,Shanaya Hari,Engineering Physics,21,48,69,C,79,Yes,4,Yes,No,6.59
166,Shanaya Hari,English Communication,24,37,61,C,82,Yes,3,Yes,Yes,6.59
166,Shanaya Hari,Basic Electronics,29,53,82,B,86,Yes,1,No,No,6.59
167,Taran Bhargava,Mathematics-I,19,45,64,C,95,Yes,3,Yes,No,8.98
167,Taran Bhargava,Programming in C,19,38,57,C,85,Yes,1,Yes,No,8.98
167,Taran Bhargava,Engineering Physics,16,23,39,F,83,No,5,Yes,No,8.98
167,Taran Bhargava,English Communication,23,24,47,D,76,Yes,4,Yes,Yes,8.98
167,Taran Bhargava,Basic Electronics,15,40,55,C,76,Yes,4,No,Yes,8.98
168,Fateh Rajan,Mathematics-I,22,67,89,A,64,Yes,4,Yes,Yes,7.74
168,Fateh Rajan,Programming in C,30,34,64,C,78,Yes,4,Yes,No,7.74
168,Fateh Rajan,Engineering Physics,28,64,92,A,64,Yes,1,Yes,Yes,7.74
168,Fateh Rajan,English Communication,22,59,81,B,78,Yes,4,No,Yes,7.74
168,Fateh Rajan,Basic Electronics,13,52,65,C,99,Yes,2,No,No,7.74
169,Oorja Dixit,Mathematics-I,23,58,81,B,100,Yes,2,No,Yes,7.11
169,Oorja Dixit,Programming in C,17,59,76,B,70,Yes,2,No,Yes,7.11
169,Oorja Dixit,Engineering Physics,16,22,38,F,81,No,2,No,Yes,7.11
169,Oorja Dixit,English Communication,30,29,59,C,79,Yes,5,No,Yes,7.11
169,Oorja Dixit,Basic Electronics,22,29,51,D,91,Yes,2,Yes,No,7.11
170,Oorja Dhillon,Mathematics-I,20,68,88,A,90,Yes,3,Yes,No,7.19
170,Oorja Dhillon,Programming in C,27,60,87,A,65,Yes,2,Yes,Yes,7.19
170,Oorja Dhillon,Engineering Physics,29,65,94,A,61,Yes,4,Yes,No,7.19
170,Oorja Dhillon,English Communication,19,45,64,C,60,Yes,5,No,No,7.19
170,Oorja Dhillon,Basic Electronics,28,45,73,B,94,Yes,1,No,No,7.19
171,Divij Bhatti,Mathematics-I,18,35,53,D,97,Yes,1,No,No,8.68
171,Divij Bhatti,Programming in C,11,32,43,D,97,Yes,3,No,Yes,8.68
171,Divij Bhatti,Engineering Physics,29,28,57,C,92,Yes,4,No,No,8.68
171,Divij Bhatti,English Communication,26,50,76,B,87,Yes,1,No,No,8.68
171,Divij Bhatti,Basic Electronics,28,41,69,C,75,Yes,1,No,Yes,8.68
172,Aarna Kanda,Mathematics-I,26,43,69,C,100,Yes,5,No,Yes,6.16
172,Aarna Kanda,Programming in C,23,31,54,D,90,Yes,2,No,Yes,6.16
172,Aarna Kanda,Engineering Physics,13,23,36,F,78,No,1,Yes,No,6.16
172,Aarna Kanda,English Communication,10,20,30,F,60,No,4,No,Yes,6.16
172,Aarna Kanda,Basic Electronics,13,55,68,C,68,Yes,1,Yes,Yes,6.16
173,Dhanuk Rau,Mathematics-I,21,25,46,D,76,Yes,1,No,No,5.17
173,Dhanuk Rau,Programming in C,29,41,70,B,95,Yes,5,No,Yes,5.17
173,Dhanuk Rau,Engineering Physics,18,63,81,B,98,Yes,5,No,No,5.17
173,Dhanuk Rau,English Communication,22,28,50,D,63,Yes,3,Yes,Yes,5.17
173,Dhanuk Rau,Basic Electronics,10,46,56,C,69,Yes,2,No,Yes,5.17
174,Stuvan Din,Mathematics-I,26,51,77,B,92,Yes,1,Yes,Yes,8.34
174,Stuvan Din,Programming in C,23,50,73,B,78,Yes,4,No,No,8.34
174,Stuvan Din,Engineering Physics,28,25,53,D,91,Yes,5,Yes,No,8.34
174,Stuvan Din,English Communication,17,41,58,C,100,Yes,2,No,No,8.34
174,Stuvan Din,Basic Electronics,10,62,72,B,93,Yes,4,Yes,No,8.34
175,Riaan Dhingra,Mathematics-I,26,64,90,A,69,Yes,4,Yes,Yes,8.3
175,Riaan Dhingra,Programming in C,29,66,95,A,99,Yes,5,No,No,8.3
175,Riaan Dhingra,Engineering Physics,18,20,38,F,99,No,3,No,No,8.3
175,Riaan Dhingra,English Communication,10,34,44,D,65,Yes,4,Yes,Yes,8.3
175,Riaan Dhingra,Basic Electronics,22,32,54,D,73,Yes,5,Yes,No,8.3
176,Saksham Bhatnagar,Mathematics-I,18,44,62,C,80,Yes,5,Yes,Yes,9.89
176,Saksham Bhatnagar,Programming in C,23,28,51,D,72,Yes,3,Yes,No,9.89
176,Saksham Bhatnagar,Engineering Physics,24,42,66,C,83,Yes,2,No,Yes,9.89
176,Saksham Bhatnagar,English Communication,17,66,83,B,82,Yes,4,No,No,9.89
176,Saksham Bhatnagar,Basic Electronics,22,45,67,C,88,Yes,2,Yes,Yes,9.89
177,Diya Sathe,Mathematics-I,20,35,55,C,90,Yes,4,Yes,No,8.71
177,Diya Sathe,Programming in C,29,42,71,B,86,Yes,1,No,Yes,8.71
177,Diya Sathe,Engineering Physics,17,31,48,D,97,Yes,4,Yes,No,8.71
177,Diya Sathe,English Communication,15,23,38,F,65,No,5,Yes,No,8.71
177,Diya Sathe,Basic Electronics,24,64,88,A,78,Yes,3,No,No,8.71
178,Neelofar Gour,Mathematics-I,11,37,48,D,83,Yes,1,Yes,Yes,5.94
178,Neelofar Gour,Programming in C,14,62,76,B,71,Yes,3,Yes,No,5.94
178,Neelofar Gour,Engineering Physics,26,70,96,A,64,Yes,2,No,No,5.94
178,Neelofar Gour,English Communication,22,57,79,B,94,Yes,1,Yes,Yes,5.94
178,Neelofar Gour,Basic Electronics,14,65,79,B,100,Yes,4,Yes,No,5.94
179,Priyansh Shere,Mathematics-I,16,22,38,F,68,No,5,Yes,No,6.93
179,Priyansh Shere,Programming in C,19,42,61,C,86,Yes,1,No,Yes,6.93
179,Priyansh Shere,Engineering Physics,12,64,76,B,66,Yes,5,Yes,Yes,6.93
179,Priyansh Shere,English Communication,27,27,54,D,72,Yes,4,No,No,6.93
179,Priyansh Shere,Basic Electronics,12,39,51,D,71,Yes,3,No,Yes,6.93
180,Mohanlal Gupta,Mathematics-I,12,29,41,D,69,Yes,5,No,Yes,7.79
180,Mohanlal Gupta,Programming in C,27,35,62,C,100,Yes,2,No,No,7.79
180,Mohanlal Gupta,Engineering Physics,30,29,59,C,82,Yes,1,No,Yes,7.79
180,Mohanlal Gupta,English Communication,12,31,43,D,83,Yes,3,Yes,No,7.79
180,Mohanlal Gupta,Basic Electronics,19,61,80,B,93,Yes,4,Yes,No,7.79
181,Ela Dhingra,Mathematics-I,21,50,71,B,70,Yes,2,Yes,Yes,8.01
181,Ela Dhingra,Programming in C,24,46,70,B,75,Yes,5,No,No,8.01
181,Ela Dhingra,Engineering Physics,14,53,67,C,62,Yes,1,Yes,No,8.01
181,Ela Dhingra,English Communication,25,38,63,C,92,Yes,5,Yes,No,8.01
181,Ela Dhingra,Basic Electronics,11,48,59,C,81,Yes,2,Yes,No,8.01
182,Shalv Soni,Mathematics-I,21,38,59,C,74,Yes,1,Yes,Yes,7.98
182,Shalv Soni,Programming in C,18,41,59,C,100,Yes,2,No,Yes,7.98
182,Shalv Soni,Engineering Physics,24,70,94,A,69,Yes,5,No,No,7.98
182,Shalv Soni,English Communication,12,31,43,D,68,Yes,5,No,Yes,7.98
182,Shalv Soni,Basic Electronics,21,65,86,A,71,Yes,1,Yes,No,7.98
183,Umang Ramakrishnan,Mathematics-I,11,39,50,D,81,Yes,5,No,Yes,5.71
183,Umang Ramakrishnan,Programming in C,22,20,42,D,75,Yes,5,No,Yes,5.71
183,Umang Ramakrishnan,Engineering Physics,24,41,65,C,96,Yes,3,Yes,No,5.71
183,Umang Ramakrishnan,English Communication,28,52,80,B,79,Yes,5,Yes,Yes,5.71
183,Umang Ramakrishnan,Basic Electronics,17,64,81,B,88,Yes,1,Yes,No,5.71
184,Arhaan Bedi,Mathematics-I,17,68,85,A,79,Yes,5,Yes,No,6.05
184,Arhaan Bedi,Programming in C,20,34,54,D,82,Yes,4,No,No,6.05
184,Arhaan Bedi,Engineering Physics,20,35,55,C,81,Yes,2,Yes,Yes,6.05
184,Arhaan Bedi,English Communication,13,48,61,C,78,Yes,5,No,Yes,6.05
184,Arhaan Bedi,Basic Electronics,24,65,89,A,78,Yes,5,No,Yes,6.05
185,Mohanlal Dugar,Mathematics-I,11,27,38,F,96,No,2,Yes,No,5.82
185,Mohanlal Dugar,Programming in C,27,33,60,C,75,Yes,4,Yes,Yes,5.82
185,Mohanlal Dugar,Engineering Physics,30,62,92,A,60,Yes,4,Yes,No,5.82
185,Mohanlal Dugar,English Communication,24,24,48,D,72,Yes,2,Yes,No,5.82
185,Mohanlal Dugar,Basic Electronics,15,21,36,F,77,No,2,No,No,5.82
186,Pihu Chanda,Mathematics-I,27,54,81,B,77,Yes,1,No,Yes,5.83
186,Pihu Chanda,Programming in C,10,67,77,B,64,Yes,5,Yes,No,5.83
186,Pihu Chanda,Engineering Physics,28,22,50,D,100,Yes,3,No,No,5.83
186,Pihu Chanda,English Communication,16,54,70,B,63,Yes,3,No,No,5.83
186,Pihu Chanda,Basic Electronics,24,35,59,C,99,Yes,4,No,No,5.83
187,Pari Sarkar,Mathematics-I,13,26,39,F,68,No,5,No,No,9.55
187,Pari Sarkar,Programming in C,24,35,59,C,98,Yes,2,No,Yes,9.55
187,Pari Sarkar,Engineering Physics,29,39,68,C,65,Yes,4,Yes,No,9.55
187,Pari Sarkar,English Communication,23,47,70,B,93,Yes,2,Yes,No,9.55
187,Pari Sarkar,Basic Electronics,12,69,81,B,73,Yes,3,No,No,9.55
188,Rania Tak,Mathematics-I,24,23,47,D,62,Yes,1,No,No,9.56
188,Rania Tak,Programming in C,19,58,77,B,74,Yes,2,Yes,Yes,9.56
188,Rania Tak,Engineering Physics,29,66,95,A,89,Yes,3,No,Yes,9.56
188,Rania Tak,English Communication,12,23,35,F,70,No,1,Yes,No,9.56
188,Rania Tak,Basic Electronics,17,46,63,C,66,Yes,3,Yes,Yes,9.56
189,Ishita Barman,Mathematics-I,30,34,64,C,75,Yes,2,Yes,Yes,5.57
189,Ishita Barman,Programming in C,14,27,41,D,75,Yes,5,Yes,No,5.57
189,Ishita Barman,Engineering Physics,24,34,58,C,67,Yes,3,No,No,5.57
189,Ishita Barman,English Communication,18,34,52,D,71,Yes,4,Yes,Yes,5.57
189,Ishita Barman,Basic Electronics,25,52,77,B,75,Yes,1,Yes,Yes,5.57
190,Advika Hari,Mathematics-I,17,66,83,B,90,Yes,5,Yes,Yes,5.98
190,Advika Hari,Programming in C,25,65,90,A,86,Yes,2,Yes,Yes,5.98
190,Advika Hari,Engineering Physics,16,20,36,F,89,No,2,Yes,No,5.98
190,Advika Hari,English Communication,24,42,66,C,73,Yes,4,No,Yes,5.98
190,Advika Hari,Basic Electronics,30,24,54,D,96,Yes,3,Yes,No,5.98
