student_id,name,subject,internal_marks,external_marks,total_score,grade,attendance_percentage,passed,subject_interest_level,needs_support_in_subject,peer_help_provided,semester_gpa
126,Khushi Vaidya,Mathematics-II,11,33,44,D,99,Yes,1,Yes,Yes,6.13
126,Khushi Vaidya,Data Structures,10,39,49,D,88,Yes,2,No,Yes,6.13
126,Khushi Vaidya,Digital Logic Design,13,57,70,B,79,Yes,1,No,No,6.13
126,Khushi Vaidya,Environmental Studies,10,67,77,B,94,Yes,4,No,Yes,6.13
126,Khushi Vaidya,Professional Communication,14,64,78,B,76,Yes,2,No,Yes,6.13
127,Keya Balakrishnan,Mathematics-II,27,40,67,C,86,Yes,2,No,Yes,8.48
127,Keya Balakrishnan,Data Structures,26,68,94,A,62,Yes,3,No,Yes,8.48
127,Keya Balakrishnan,Digital Logic Design,18,67,85,A,67,Yes,2,Yes,No,8.48
127,Keya Balakrishnan,Environmental Studies,11,42,53,D,68,Yes,4,Yes,No,8.48
127,Keya Balakrishnan,Professional Communication,16,52,68,C,74,Yes,4,Yes,Yes,8.48
128,Oorja Rout,Mathematics-II,19,42,61,C,97,Yes,3,No,Yes,7.16
128,Oorja Rout,Data Structures,17,55,72,B,99,Yes,5,Yes,No,7.16
128,Oorja Rout,Digital Logic Design,20,21,41,D,60,Yes,2,No,No,7.16
128,Oorja Rout,Environmental Studies,27,63,90,A,88,Yes,1,No,No,7.16
128,Oorja Rout,Professional Communication,29,46,75,B,61,Yes,2,Yes,Yes,7.16
129,Aarav Gade,Mathematics-II,28,31,59,C,69,Yes,5,No,No,8.28
129,Aarav Gade,Data Structures,16,58,74,B,77,Yes,3,Yes,Yes,8.28
129,Aarav Gade,Digital Logic Design,11,21,32,F,67,No,1,Yes,No,8.28
129,Aarav Gade,Environmental Studies,13,27,40,D,85,Yes,5,No,No,8.28
129,Aarav Gade,Professional Communication,25,20,45,D,77,Yes,2,No,No,8.28
130,Dhruv Mangat,Mathematics-II,30,33,63,C,97,Yes,2,No,Yes,9.93
130,Dhruv Mangat,Data Structures,28,54,82,B,85,Yes,3,No,Yes,9.93
130,Dhruv Mangat,Digital Logic Design,21,55,76,B,67,Yes,5,Yes,Yes,9.93
130,Dhruv Mangat,Environmental Studies,29,37,66,C,92,Yes,3,Yes,No,9.93
130,Dhruv Mangat,Professional Communication,28,65,93,A,65,Yes,5,No,Yes,9.93
131,Chirag Gola,Mathematics-II,19,43,62,C,86,Yes,1,No,Yes,7.94
131,Chirag Gola,Data Structures,12,61,73,B,65,Yes,1,No,Yes,7.94
131,Chirag Gola,Digital Logic Design,25,26,51,D,74,Yes,2,No,No,7.94
131,Chirag Gola,Environmental Studies,24,61,85,A,77,Yes,3,No,No,7.94
131,Chirag Gola,Professional Communication,10,39,49,D,71,Yes,2,No,Yes,7.94
132,Samar Kari,Mathematics-II,11,58,69,C,80,Yes,2,Yes,No,7.54
132,Samar Kari,Data Structures,14,49,63,C,77,Yes,5,No,No,7.54
132,Samar Kari,Digital Logic Design,11,49,60,C,62,Yes,4,No,Yes,7.54
132,Samar Kari,Environmental Studies,21,28,49,D,63,Yes,5,Yes,Yes,7.54
132,Samar Kari,Professional Communication,11,45,56,C,82,Yes,5,Yes,Yes,7.54
133,Anahi Aggarwal,Mathematics-II,24,48,72,B,82,Yes,4,Yes,No,5.66
133,Anahi Aggarwal,Data Structures,10,28,38,F,93,No,1,Yes,Yes,5.66
133,Anahi Aggarwal,Digital Logic Design,14,22,36,F,88,No,3,No,Yes,5.66
133,Anahi Aggarwal,Environmental Studies,22,20,42,D,77,Yes,4,Yes,No,5.66
133,Anahi Aggarwal,Professional Communication,23,34,57,C,78,Yes,4,Yes,No,5.66
134,Tejas Tak,Mathematics-II,11,43,54,D,88,Yes,5,No,No,8.59
134,Tejas Tak,Data Structures,26,60,86,A,86,Yes,4,No,No,8.59
134,Tejas Tak,Digital Logic Design,18,44,62,C,72,Yes,4,Yes,No,8.59
134,Tejas Tak,Environmental Studies,26,32,58,C,89,Yes,4,No,No,8.59
134,Tejas Tak,Professional Communication,19,44,63,C,73,Yes,2,Yes,No,8.59
135,Kismat Din,Mathematics-II,10,22,32,F,69,No,1,No,No,5.48
135,Kismat Din,Data Structures,25,27,52,D,62,Yes,1,Yes,No,5.48
135,Kismat Din,Digital Logic Design,21,44,65,C,65,Yes,1,No,Yes,5.48
135,Kismat Din,Environmental Studies,23,48,71,B,83,Yes,1,Yes,No,5.48
135,Kismat Din,Professional Communication,15,51,66,C,88,Yes,3,No,No,5.48
136,Kimaya Comar,Mathematics-II,17,69,86,A,96,Yes,4,Yes,Yes,6.65
136,Kimaya Comar,Data Structures,24,44,68,C,87,Yes,4,No,Yes,6.65
136,Kimaya Comar,Digital Logic Design,23,55,78,B,68,Yes,3,Yes,Yes,6.65
136,Kimaya Comar,Environmental Studies,23,31,54,D,65,Yes,3,No,Yes,6.65
136,Kimaya Comar,Professional Communication,15,51,66,C,100,Yes,2,Yes,Yes,6.65
137,Zara Chakrabarti,Mathematics-II,25,55,80,B,76,Yes,4,No,Yes,7.01
137,Zara Chakrabarti,Data Structures,24,31,55,C,77,Yes,4,Yes,No,7.01
137,Zara Chakrabarti,Digital Logic Design,11,27,38,F,92,No,3,No,Yes,7.01
137,Zara Chakrabarti,Environmental Studies,22,35,57,C,89,Yes,1,Yes,No,7.01
137,Zara Chakrabarti,Professional Communication,21,21,42,D,97,Yes,4,No,No,7.01
138,Samiha Batra,Mathematics-II,19,65,84,B,67,Yes,5,Yes,No,5.74
138,Samiha Batra,Data Structures,21,51,72,B,73,Yes,1,Yes,Yes,5.74
138,Samiha Batra,Digital Logic Design,21,42,63,C,90,Yes,1,No,No,5.74
138,Samiha Batra,Environmental Studies,21,59,80,B,68,Yes,4,Yes,Yes,5.74
138,Samiha Batra,Professional Communication,12,45,57,C,92,Yes,2,Yes,No,5.74
139,Chirag Shankar,Mathematics-II,14,22,36,F,96,No,1,No,Yes,6.84
139,Chirag Shankar,Data Structures,27,47,74,B,75,Yes,2,Yes,Yes,6.84
139,Chirag Shankar,Digital Logic Design,11,22,33,F,75,No,5,No,Yes,6.84
139,Chirag Shankar,Environmental Studies,29,46,75,B,61,Yes,4,Yes,Yes,6.84
139,Chirag Shankar,Professional Communication,17,52,69,C,71,Yes,1,Yes,No,6.84
140,Kanav Mall,Mathematics-II,30,28,58,C,71,Yes,4,No,Yes,8.15
140,Kanav Mall,Data Structures,21,51,72,B,98,Yes,2,Yes,No,8.15
140,Kanav Mall,Digital Logic Design,27,23,50,D,94,Yes,2,No,No,8.15
140,Kanav Mall,Environmental Studies,22,59,81,B,86,Yes,5,Yes,No,8.15
140,Kanav Mall,Professional Communication,26,46,72,B,89,Yes,5,No,No,8.15
141,Ishita Sant,Mathematics-II,14,26,40,D,100,Yes,5,No,Yes,7.59
141,Ishita Sant,Data Structures,16,30,46,D,84,Yes,3,No,No,7.59
141,Ishita Sant,Digital Logic Design,17,33,50,D,74,Yes,3,Yes,Yes,7.59
141,Ishita Sant,Environmental Studies,15,34,49,D,97,Yes,3,No,No,7.59
141,Ishita Sant,Professional Communication,22,37,59,C,84,Yes,2,Yes,Yes,7.59
142,Aarav Dutta,Mathematics-II,14,41,55,C,97,Yes,3,No,No,8.79
142,Aarav Dutta,Data Structures,11,37,48,D,70,Yes,5,No,Yes,8.79
142,Aarav Dutta,Digital Logic Design,21,50,71,B,63,Yes,3,Yes,Yes,8.79
142,Aarav Dutta,Environmental Studies,27,51,78,B,77,Yes,4,No,No,8.79
142,Aarav Dutta,Professional Communication,21,52,73,B,97,Yes,5,Yes,Yes,8.79
143,Lagan Bhatt,Mathematics-II,13,44,57,C,71,Yes,1,No,No,9.38
143,Lagan Bhatt,Data Structures,24,42,66,C,73,Yes,2,No,No,9.38
143,Lagan Bhatt,Digital Logic Design,21,53,74,B,89,Yes,4,Yes,Yes,9.38
143,Lagan Bhatt,Environmental Studies,22,34,56,C,87,Yes,4,Yes,No,9.38
143,Lagan Bhatt,Professional Communication,25,48,73,B,92,Yes,1,Yes,Yes,9.38
144,Lakshit Bajaj,Mathematics-II,18,33,51,D,84,Yes,4,Yes,Yes,5.68
144,Lakshit Bajaj,Data Structures,29,32,61,C,65,Yes,5,No,Yes,5.68
144,Lakshit Bajaj,Digital Logic Design,24,38,62,C,68,Yes,3,Yes,No,5.68
144,Lakshit Bajaj,Environmental Studies,17,27,44,D,84,Yes,2,Yes,No,5.68
144,Lakshit Bajaj,Professional Communication,27,52,79,B,86,Yes,1,Yes,Yes,5.68
145,Nirvi Kohli,Mathematics-II,11,43,54,D,80,Yes,3,Yes,No,9.51
145,Nirvi Kohli,Data Structures,20,33,53,D,79,Yes,3,No,No,9.51
145,Nirvi Kohli,Digital Logic Design,26,31,57,C,90,Yes,5,Yes,No,9.51
145,Nirvi Kohli,Environmental Studies,23,50,73,B,78,Yes,2,Yes,Yes,9.51
145,Nirvi Kohli,Professional Communication,17,70,87,A,98,Yes,4,No,Yes,9.51
146,Devansh Chauhan,Mathematics-II,19,47,66,C,63,Yes,2,No,Yes,9.02
146,Devansh Chauhan,Data Structures,20,68,88,A,67,Yes,1,No,No,9.02
146,Devansh Chauhan,Digital Logic Design,23,54,77,B,88,Yes,5,Yes,Yes,9.02
146,Devansh Chauhan,Environmental Studies,20,35,55,C,79,Yes,5,No,No,9.02
146,Devansh Chauhan,Professional Communication,30,29,59,C,92,Yes,4,Yes,No,9.02
147,Manikya Gandhi,Mathematics-II,21,61,82,B,71,Yes,3,Yes,Yes,7.24
147,Manikya Gandhi,Data Structures,18,25,43,D,80,Yes,2,No,Yes,7.24
147,Manikya Gandhi,Digital Logic Design,10,50,60,C,93,Yes,5,Yes,No,7.24
147,Manikya Gandhi,Environmental Studies,10,42,52,D,89,Yes,4,Yes,Yes,7.24
147,Manikya Gandhi,Professional Communication,29,61,90,A,85,Yes,4,No,No,7.24
148,Azad Balasubramanian,Mathematics-II,11,35,46,D,100,Yes,3,Yes,No,9.55
148,Azad Balasubramanian,Data Structures,21,25,46,D,85,Yes,4,No,Yes,9.55
148,Azad Balasubramanian,Digital Logic Design,25,63,88,A,81,Yes,2,No,Yes,9.55
148,Azad Balasubramanian,Environmental Studies,28,48,76,B,84,Yes,4,Yes,Yes,9.55
148,Azad Balasubramanian,Professional Communication,18,34,52,D,100,Yes,1,No,No,9.55
149,Ritvik Chadha,Mathematics-II,17,64,81,B,69,Yes,2,No,No,8.14
149,Ritvik Chadha,Data Structures,11,29,40,D,71,Yes,4,No,No,8.14
149,Ritvik Chadha,Digital Logic Design,12,44,56,C,85,Yes,5,No,Yes,8.14
149,Ritvik Chadha,Environmental Studies,28,45,73,B,91,Yes,2,Yes,No,8.14
149,Ritvik Chadha,Professional Communication,20,70,90,A,65,Yes,2,No,No,8.14
150,Seher Badami,Mathematics-II,29,68,97,A,100,Yes,5,No,No,8.84
150,Seher Badami,Data Structures,20,49,69,C,100,Yes,3,No,No,8.84
150,Seher Badami,Digital Logic Design,13,49,62,C,79,Yes,5,No,No,8.84
150,Seher Badami,Environmental Studies,22,27,49,D,65,Yes,2,No,No,8.84
150,Seher Badami,Professional Communication,26,60,86,A,94,Yes,3,Yes,No,8.84
151,Saanvi Kant,Mathematics-II,15,46,61,C,73,Yes,4,No,Yes,7.57
151,Saanvi Kant,Data Structures,24,50,74,B,63,Yes,5,Yes,Yes,7.57
151,Saanvi Kant,Digital Logic Design,14,30,44,D,97,Yes,1,No,Yes,7.57
151,Saanvi Kant,Environmental Studies,17,27,44,D,76,Yes,5,Yes,No,7.57
151,Saanvi Kant,Professional Communication,30,66,96,A,68,Yes,4,No,No,7.57
152,Ayesha Gera,Mathematics-II,24,61,85,A,84,Yes,4,Yes,Yes,5.43
152,Ayesha Gera,Data Structures,16,57,73,B,80,Yes,1,Yes,Yes,5.43
152,Ayesha Gera,Digital Logic Design,25,35,60,C,69,Yes,1,No,Yes,5.43
152,Ayesha Gera,Environmental Studies,17,21,38,F,100,No,5,Yes,Yes,5.43
152,Ayesha Gera,Professional Communication,26,69,95,A,62,Yes,3,Yes,Yes,5.43
153,Khushi Dora,Mathematics-II,13,56,69,C,67,Yes,5,Yes,No,7.75
153,Khushi Dora,Data Structures,29,36,65,C,100,Yes,3,Yes,Yes,7.75
153,Khushi Dora,Digital Logic Design,21,59,80,B,96,Yes,3,Yes,No,7.75
153,Khushi Dora,Environmental Studies,20,44,64,C,62,Yes,3,No,Yes,7.75
153,Khushi Dora,Professional Communication,21,67,88,A,84,Yes,2,Yes,Yes,7.75
154,Piya Char,Mathematics-II,18,32,50,D,92,Yes,4,No,Yes,7.68
154,Piya Char,Data Structures,21,28,49,D,73,Yes,4,No,No,7.68
154,Piya Char,Digital Logic Design,13,68,81,B,81,Yes,3,Yes,Yes,7.68
154,Piya Char,Environmental Studies,27,54,81,B,99,Yes,4,Yes,No,7.68
154,Piya Char,Professional Communication,17,67,84,B,87,Yes,4,No,Yes,7.68
155,Kanav Soman,Mathematics-II,28,20,48,D,89,Yes,2,Yes,Yes,5.06
155,Kanav Soman,Data Structures,10,43,53,D,66,Yes,1,Yes,No,5.06
155,Kanav Soman,Digital Logic Design,14,53,67,C,68,Yes,3,No,No,5.06
155,Kanav Soman,Environmental Studies,28,41,69,C,84,Yes,5,Yes,Yes,5.06
155,Kanav Soman,Professional Communication,23,25,48,D,77,Yes,2,No,No,5.06
156,Vanya Venkataraman,Mathematics-II,11,57,68,C,99,Yes,3,Yes,Yes,7.89
156,Vanya Venkataraman,Data Structures,14,24,38,F,81,No,5,Yes,Yes,7.89
156,Vanya Venkataraman,Digital Logic Design,22,65,87,A,83,Yes,3,No,No,7.89
156,Vanya Venkataraman,Environmental Studies,26,53,79,B,99,Yes,5,Yes,Yes,7.89
156,Vanya Venkataraman,Professional Communication,24,51,75,B,99,Yes,3,No,No,7.89
157,Hrishita Kari,Mathematics-II,15,60,75,B,89,Yes,1,Yes,No,7.42
157,Hrishita Kari,Data Structures,25,68,93,A,99,Yes,5,Yes,No,7.42
157,Hrishita Kari,Digital Logic Design,29,61,90,A,72,Yes,4,Yes,No,7.42
157,Hrishita Kari,Environmental Studies,24,50,74,B,98,Yes,3,No,Yes,7.42
157,Hrishita Kari,Professional Communication,15,21,36,F,98,No,3,No,No,7.42
158,Shlok Manda,Mathematics-II,28,33,61,C,84,Yes,1,No,Yes,6.31
158,Shlok Manda,Data Structures,11,55,66,C,76,Yes,5,Yes,Yes,6.31
158,Shlok Manda,Digital Logic Design,11,47,58,C,68,Yes,4,No,No,6.31
158,Shlok Manda,Environmental Studies,27,24,51,D,92,Yes,5,Yes,No,6.31
158,Shlok Manda,Professional Communication,14,31,45,D,65,Yes,4,Yes,Yes,6.31
159,Adah Barad,Mathematics-II,23,22,45,D,64,Yes,5,Yes,Yes,9.96
159,Adah Barad,Data Structures,19,51,70,B,100,Yes,5,Yes,Yes,9.96
159,Adah Barad,Digital Logic Design,20,29,49,D,62,Yes,2,No,Yes,9.96
159,Adah Barad,Environmental Studies,16,45,61,C,73,Yes,3,No,No,9.96
159,Adah Barad,Professional Communication,10,26,36,F,67,No,5,Yes,Yes,9.96
160,Rati Saha,Mathematics-II,11,53,64,C,81,Yes,5,Yes,No,6.01
160,Rati Saha,Data Structures,30,24,54,D,87,Yes,3,No,No,6.01
160,Rati Saha,Digital Logic Design,28,21,49,D,65,Yes,1,Yes,Yes,6.01
160,Rati Saha,Environmental Studies,14,57,71,B,79,Yes,4,Yes,No,6.01
160,Rati Saha,Professional Communication,19,54,73,B,68,Yes,2,Yes,No,6.01
161,Manikya Wali,Mathematics-II,11,25,36,F,81,No,5,No,No,7.8
161,Manikya Wali,Data Structures,21,36,57,C,63,Yes,2,No,Yes,7.8
161,Manikya Wali,Digital Logic Design,22,25,47,D,82,Yes,4,No,No,7.8
161,Manikya Wali,Environmental Studies,30,62,92,A,72,Yes,1,Yes,No,7.8
161,Manikya Wali,Professional Communication,14,62,76,B,94,Yes,5,No,Yes,7.8
162,Vritika Krishna,Mathematics-II,16,43,59,C,97,Yes,4,Yes,Yes,5.76
162,Vritika Krishna,Data Structures,12,46,58,C,97,Yes,5,Yes,No,5.76
162,Vritika Krishna,Digital Logic Design,16,66,82,B,67,Yes,1,Yes,Yes,5.76
162,Vritika Krishna,Environmental Studies,11,67,78,B,79,Yes,5,Yes,No,5.76
162,Vritika Krishna,Professional Communication,19,42,61,C,95,Yes,3,No,Yes,5.76
163,Umang Handa,Mathematics-II,15,69,84,B,95,Yes,3,No,No,6.3
163,Umang Handa,Data Structures,21,56,77,B,78,Yes,2,No,No,6.3
163,Umang Handa,Digital Logic Design,13,23,36,F,96,No,5,Yes,Yes,6.3
163,Umang Handa,Environmental Studies,29,58,87,A,86,Yes,3,No,No,6.3
163,Umang Handa,Professional Communication,17,64,81,B,69,Yes,1,No,No,6.3
164,Darshit Raj,Mathematics-II,27,59,86,A,84,Yes,2,Yes,No,5.38
164,Darshit Raj,Data Structures,22,52,74,B,75,Yes,2,No,No,5.38
164,Darshit Raj,Digital Logic Design,12,58,70,B,68,Yes,1,No,Yes,5.38
164,Darshit Raj,Environmental Studies,28,32,60,C,100,Yes,3,Yes,No,5.38
164,Darshit Raj,Professional Communication,29,47,76,B,62,Yes,4,No,No,5.38
165,Seher Vaidya,Mathematics-II,17,51,68,C,86,Yes,5,Yes,No,9.58
165,Seher Vaidya,Data Structures,21,21,42,D,60,Yes,1,Yes,Yes,9.58
165,Seher Vaidya,Digital Logic Design,27,48,75,B,75,Yes,1,Yes,No,9.58
165,Seher Vaidya,Environmental Studies,14,60,74,B,98,Yes,5,No,No,9.58
165,Seher Vaidya,Professional Communication,17,64,81,B,100,Yes,3,Yes,Yes,9.58
166,Shanaya Hari,Mathematics-II,12,70,82,B,96,Yes,5,Yes,Yes,7.98
166,Shanaya Hari,Data Structures,19,57,76,B,95,Yes,1,No,Yes,7.98
166,Shanaya Hari,Digital Logic Design,11,31,42,D,68,Yes,1,Yes,Yes,7.98
166,Shanaya Hari,Environmental Studies,22,45,67,C,81,Yes,3,Yes,No,7.98
166,Shanaya Hari,Professional Communication,21,45,66,C,100,Yes,4,No,No,7.98
167,Taran Bhargava,Mathematics-II,27,39,66,C,96,Yes,3,Yes,No,7.27
167,Taran Bhargava,Data Structures,14,38,52,D,87,Yes,3,Yes,No,7.27
167,Taran Bhargava,Digital Logic Design,15,53,68,C,74,Yes,3,No,Yes,7.27
167,Taran Bhargava,Environmental Studies,18,39,57,C,73,Yes,3,No,No,7.27
167,Taran Bhargava,Professional Communication,12,37,49,D,88,Yes,3,Yes,No,7.27
168,Fateh Rajan,Mathematics-II,20,31,51,D,86,Yes,2,Yes,No,7.32
168,Fateh Rajan,Data Structures,12,65,77,B,92,Yes,3,Yes,No,7.32
168,Fateh Rajan,Digital Logic Design,21,30,51,D,71,Yes,1,Yes,Yes,7.32
168,Fateh Rajan,Environmental Studies,26,27,53,D,87,Yes,1,No,Yes,7.32
168,Fateh Rajan,Professional Communication,10,59,69,C,95,Yes,3,Yes,Yes,7.32
169,Oorja Dixit,Mathematics-II,15,21,36,F,69,No,5,No,Yes,7.27
169,Oorja Dixit,Data Structures,19,33,52,D,71,Yes,3,Yes,No,7.27
169,Oorja Dixit,Digital Logic Design,11,37,48,D,88,Yes,3,Yes,Yes,7.27
169,Oorja Dixit,Environmental Studies,12,40,52,D,85,Yes,2,No,No,7.27
169,Oorja Dixit,Professional Communication,20,59,79,B,72,Yes,4,No,Yes,7.27
170,Oorja Dhillon,Mathematics-II,17,61,78,B,84,Yes,4,Yes,Yes,5.56
170,Oorja Dhillon,Data Structures,10,52,62,C,77,Yes,4,No,Yes,5.56
170,Oorja Dhillon,Digital Logic Design,15,51,66,C,63,Yes,1,No,Yes,5.56
170,Oorja Dhillon,Environmental Studies,24,20,44,D,75,Yes,4,No,No,5.56
170,Oorja Dhillon,Professional Communication,28,31,59,C,79,Yes,2,Yes,Yes,5.56
171,Divij Bhatti,Mathematics-II,11,56,67,C,93,Yes,4,No,Yes,7.91
171,Divij Bhatti,Data Structures,29,51,80,B,91,Yes,4,Yes,No,7.91
171,Divij Bhatti,Digital Logic Design,29,46,75,B,65,Yes,5,No,Yes,7.91
171,Divij Bhatti,Environmental Studies,12,63,75,B,70,Yes,4,Yes,Yes,7.91
171,Divij Bhatti,Professional Communication,22,25,47,D,80,Yes,5,Yes,Yes,7.91
172,Aarna Kanda,Mathematics-II,19,49,68,C,88,Yes,4,Yes,No,7.81
172,Aarna Kanda,Data Structures,24,32,56,C,81,Yes,4,Yes,No,7.81
172,Aarna Kanda,Digital Logic Design,19,33,52,D,86,Yes,4,No,No,7.81
172,Aarna Kanda,Environmental Studies,19,30,49,D,63,Yes,4,Yes,Yes,7.81
172,Aarna Kanda,Professional Communication,14,36,50,D,75,Yes,1,No,Yes,7.81
173,Dhanuk Rau,Mathematics-II,18,21,39,F,99,No,5,Yes,No,7.27
173,Dhanuk Rau,Data Structures,24,28,52,D,62,Yes,3,Yes,Yes,7.27
173,Dhanuk Rau,Digital Logic Design,15,26,41,D,91,Yes,1,Yes,No,7.27
173,Dhanuk Rau,Environmental Studies,17,44,61,C,80,Yes,2,Yes,Yes,7.27
173,Dhanuk Rau,Professional Communication,21,37,58,C,65,Yes,4,Yes,No,7.27
174,Stuvan Din,Mathematics-II,25,60,85,A,60,Yes,3,Yes,Yes,9.35
174,Stuvan Din,Data Structures,15,33,48,D,90,Yes,5,Yes,Yes,9.35
174,Stuvan Din,Digital Logic Design,12,42,54,D,65,Yes,1,No,No,9.35
174,Stuvan Din,Environmental Studies,19,32,51,D,96,Yes,3,No,No,9.35
174,Stuvan Din,Professional Communication,29,27,56,C,75,Yes,4,Yes,Yes,9.35
175,Riaan Dhingra,Mathematics-II,21,29,50,D,67,Yes,2,Yes,No,8.01
175,Riaan Dhingra,Data Structures,11,63,74,B,80,Yes,5,No,Yes,8.01
175,Riaan Dhingra,Digital Logic Design,29,57,86,A,66,Yes,3,No,Yes,8.01
175,Riaan Dhingra,Environmental Studies,14,34,48,D,62,Yes,2,Yes,Yes,8.01
175,Riaan Dhingra,Professional Communication,27,66,93,A,98,Yes,3,No,Yes,8.01
176,Saksham Bhatnagar,Mathematics-II,27,49,76,B,95,Yes,1,No,No,8.96
176,Saksham Bhatnagar,Data Structures,30,37,67,C,84,Yes,3,No,Yes,8.96
176,Saksham Bhatnagar,Digital Logic Design,10,34,44,D,90,Yes,3,No,No,8.96
176,Saksham Bhatnagar,Environmental Studies,12,22,34,F,82,No,4,Yes,Yes,8.96
176,Saksham Bhatnagar,Professional Communication,11,26,37,F,68,No,3,Yes,Yes,8.96
177,Diya Sathe,Mathematics-II,30,56,86,A,85,Yes,1,No,No,9.4
177,Diya Sathe,Data Structures,24,50,74,B,97,Yes,4,No,Yes,9.4
177,Diya Sathe,Digital Logic Design,13,67,80,B,63,Yes,3,No,No,9.4
177,Diya Sathe,Environmental Studies,18,47,65,C,61,Yes,3,Yes,No,9.4
177,Diya Sathe,Professional Communication,14,41,55,C,90,Yes,2,No,Yes,9.4
178,Neelofar Gour,Mathematics-II,14,68,82,B,71,Yes,2,No,No,5.38
178,Neelofar Gour,Data Structures,28,69,97,A,90,Yes,5,No,Yes,5.38
178,Neelofar Gour,Digital Logic Design,29,48,77,B,86,Yes,5,No,Yes,5.38
178,Neelofar Gour,Environmental Studies,10,36,46,D,90,Yes,1,Yes,No,5.38
178,Neelofar Gour,Professional Communication,30,26,56,C,60,Yes,3,Yes,No,5.38
179,Priyansh Shere,Mathematics-II,12,36,48,D,94,Yes,1,No,No,7.42
179,Priyansh Shere,Data Structures,25,63,88,A,92,Yes,5,Yes,No,7.42
179,Priyansh Shere,Digital Logic Design,21,56,77,B,90,Yes,3,Yes,Yes,7.42
179,Priyansh Shere,Environmental Studies,26,20,46,D,68,Yes,5,No,No,7.42
179,Priyansh Shere,Professional Communication,30,40,70,B,97,Yes,3,No,No,7.42
180,Mohanlal Gupta,Mathematics-II,16,61,77,B,91,Yes,3,Yes,Yes,5.63
180,Mohanlal Gupta,Data Structures,16,29,45,D,90,Yes,2,No,No,5.63
180,Mohanlal Gupta,Digital Logic Design,16,60,76,B,94,Yes,2,No,No,5.63
180,Mohanlal Gupta,Environmental Studies,12,41,53,D,95,Yes,2,No,Yes,5.63
180,Mohanlal Gupta,Professional Communication,12,59,71,B,68,Yes,5,No,No,5.63
181,Ela Dhingra,Mathematics-II,23,21,44,D,71,Yes,1,Yes,No,5.82
181,Ela Dhingra,Data Structures,15,59,74,B,83,Yes,1,No,No,5.82
181,Ela Dhingra,Digital Logic Design,17,51,68,C,87,Yes,2,Yes,Yes,5.82
181,Ela Dhingra,Environmental Studies,13,70,83,B,89,Yes,4,Yes,Yes,5.82
181,Ela Dhingra,Professional Communication,29,22,51,D,60,Yes,4,Yes,Yes,5.82
182,Shalv Soni,Mathematics-II,24,66,90,A,96,Yes,3,Yes,Yes,7.68
182,Shalv Soni,Data Structures,20,62,82,B,74,Yes,1,No,Yes,7.68
182,Shalv Soni,Digital Logic Design,14,70,84,B,60,Yes,3,Yes,No,7.68
182,Shalv Soni,Environmental Studies,14,59,73,B,97,Yes,2,No,No,7.68
182,Shalv Soni,Professional Communication,25,66,91,A,67,Yes,1,Yes,No,7.68
183,Umang Ramakrishnan,Mathematics-II,29,24,53,D,75,Yes,5,No,No,7.91
183,Umang Ramakrishnan,Data Structures,16,70,86,A,64,Yes,2,Yes,Yes,7.91
183,Umang Ramakrishnan,Digital Logic Design,14,30,44,D,64,Yes,5,Yes,No,7.91
183,Umang Ramakrishnan,Environmental Studies,20,23,43,D,92,Yes,4,Yes,No,7.91
183,Umang Ramakrishnan,Professional Communication,14,57,71,B,75,Yes,5,No,No,7.91
184,Arhaan Bedi,Mathematics-II,24,68,92,A,67,Yes,5,No,Yes,5.7
184,Arhaan Bedi,Data Structures,15,30,45,D,97,Yes,2,No,No,5.7
184,Arhaan Bedi,Digital Logic Design,29,35,64,C,62,Yes,3,No,No,5.7
184,Arhaan Bedi,Environmental Studies,29,62,91,A,79,Yes,1,No,Yes,5.7
184,Arhaan Bedi,Professional Communication,15,31,46,D,69,Yes,4,Yes,No,5.7
185,Mohanlal Dugar,Mathematics-II,25,36,61,C,90,Yes,4,No,No,8.7
185,Mohanlal Dugar,Data Structures,20,61,81,B,72,Yes,5,Yes,No,8.7
185,Mohanlal Dugar,Digital Logic Design,11,62,73,B,61,Yes,5,Yes,Yes,8.7
185,Mohanlal Dugar,Environmental Studies,18,61,79,B,78,Yes,2,No,No,8.7
185,Mohanlal Dugar,Professional Communication,30,50,80,B,83,Yes,2,Yes,Yes,8.7
186,Pihu Chanda,Mathematics-II,12,65,77,B,77,Yes,3,Yes,No,5.11
186,Pihu Chanda,Data Structures,25,33,58,C,62,Yes,2,Yes,No,5.11
186,Pihu Chanda,Digital Logic Design,13,34,47,D,94,Yes,2,No,Yes,5.11
186,Pihu Chanda,Environmental Studies,10,39,49,D,90,Yes,5,Yes,Yes,5.11
186,Pihu Chanda,Professional Communication,19,31,50,D,67,Yes,5,Yes,No,5.11
187,Pari Sarkar,Mathematics-II,26,60,86,A,74,Yes,2,Yes,Yes,5.19
187,Pari Sarkar,Data Structures,30,33,63,C,89,Yes,2,Yes,No,5.19
187,Pari Sarkar,Digital Logic Design,28,28,56,C,62,Yes,3,No,No,5.19
187,Pari Sarkar,Environmental Studies,27,24,51,D,80,Yes,4,Yes,Yes,5.19
187,Pari Sarkar,Professional Communication,19,39,58,C,95,Yes,1,Yes,No,5.19
188,Rania Tak,Mathematics-II,15,49,64,C,60,Yes,3,Yes,Yes,8.57
188,Rania Tak,Data Structures,24,58,82,B,63,Yes,4,No,No,8.57
